-0.16746678155942174,0.8042685676910817,1
0.951681346585993,0.9193311158761373,1
0.9505048391942457,0.47775279743948174,1
-0.8172903543077954,-0.6489733244365203,0
-0.4817291367150216,0.31604004094315474,1
0.9217826242061953,0.6711865661783256,1
0.01256200810287833,-0.026721057100718593,1
0.12765677589004443,0.86301395006081,1
-0.004827179003288551,0.42842439234387975,1
-0.7194699757644416,-0.9349308355842183,0
0.37438069152137143,0.19934686351272135,0
-0.29134458297585253,0.7085699159889796,1
-0.1752445355873995,0.7895504332134613,1
-0.7989069982529857,-0.37406420644028415,0
0.7042700420355807,-0.8287789966381875,1
0.6457904701967665,0.5946661085681912,0
0.9293103613383069,-0.938597057571372,1
-0.3433480710190959,0.3871278227086179,1
0.7877515538643849,0.646116105758989,1
0.20932413846347098,0.07286931781177763,1
-0.2843026522265577,0.06021638458228873,0
-0.86511133195657,-0.685351385298866,0
-0.013657501501483482,0.7713601546635176,1
-0.7965235190101276,-0.3501831481101745,0
-0.752661508537368,0.7927287766429534,1
0.18607909211132267,0.8574823721877767,1
-0.7823162766408618,0.4014314152492078,0
-0.5623974915689618,-0.6748197016989606,0
-0.648847481295685,-0.3271011487955917,0
-0.9638645783891311,-0.9442819223397922,0
0.7361757527081292,0.9410153976897904,1
0.19047256409656144,0.8629146760678248,1
0.5175187707732816,0.806531425923066,0
-0.9498310828697185,0.811504315912071,1
-0.7796013068252985,0.9565289743623233,1
-0.5257997383020152,0.5187678089972099,1
-0.10767485305863889,0.15379813920298258,1
-0.5243107559498601,0.40284236218308855,1
0.6240941353593721,-0.388857236082117,0
0.5226998122630526,0.2883435432129322,0
-0.8316161476411161,0.9642912837011792,1
0.2812135294126692,0.7951056509276686,1
0.5886124744364536,0.45880831027601054,0
0.8371282693801452,0.31222533952199005,1
-0.730453041819672,-0.5220461805552412,0
0.9731721332204673,0.18942996967306414,1
-0.7112435260617387,-0.33496180648178164,0
0.9767637159674869,-0.3746802199289767,1
0.2517792732394206,-0.6632683261561296,0
-0.46084893783012437,0.46039058008486133,1
0.5039161696660392,0.42016217266985767,0
0.09202296890241524,0.4014702526826541,1
