predictions,labels
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
33.60403974630176,1
33.60403974630176,1
33.60403974630176,1
33.643492090851176,1
34.440671534564004,1
34.440671534564004,1
34.440671534564004,1
34.55206647350724,0
34.583860357689666,1
34.583860357689666,1
34.583860357689666,1
34.67161126018188,1
34.67161126018188,1
34.70691993844731,1
34.723399000563546,1
34.747397043949015,1
34.826369535868295,1
34.84794421788852,0
34.96713986499114,1
34.96745122320918,1
34.968391434323344,1
34.99241397219506,0
35.04348908176067,1
35.07071953056424,1
35.08811792920858,0
35.10164496576956,1
35.12891695276826,1
35.16680676151094,1
35.18009769610006,0
35.1809926055069,1
35.1809926055069,1
35.184730175857446,1
35.188068964512645,1
35.194938307342525,1
35.20084692979219,0
35.207960217572804,1
35.215183693387736,1
35.215183693387736,1
35.215183693387736,1
35.217659787921846,1
35.224295549925095,1
35.245634738549995,0
35.25564688511802,1
35.27044401072785,1
35.27353825329951,0
35.27478373498332,1
35.27478373498332,1
35.27478373498332,1
35.27478373498332,1
35.2752445232165,0
35.2752445232165,1
35.286616381612355,0
35.29042237776276,0
35.294382399144624,1
35.294382399144624,1
35.294382399144624,1
35.294382399144624,1
35.29585539046384,0
35.33258026524082,0
35.33434269788676,1
35.33434269788676,1
35.34330138327693,1
35.344175459171005,1
35.344175459171005,1
35.37836665878768,0
35.37836665878768,1
35.37946430396475,1
35.38169954842414,0
35.382499270988696,0
35.403009642997816,0
35.40711703757694,1
35.40711703757694,1
35.40711703757694,1
35.408438373619006,0
35.408438373619006,1
35.44091645547632,1
35.44091645547632,1
35.44091645547632,1
35.442823766894215,0
35.45323924665141,1
35.45594763063854,1
